Scan Name,Dice Coefficient,Jaccard Index
321,0.003257328990228013,0.0016313213703099511
322,0.007995183624322697,0.004013636693343649
322_0,0.008032708032708032,0.004032550165406998
322_1,0.00848888245791733,0.004262533301041415
322_2,0.006864214240827573,0.003443927046953822
322_3,0.004414582676401387,0.0022121742512640997
323,0.016431185323413228,0.008283647737269084
323_0,0.000341138916640269,0.00017059855722363032
323_1,0.00343426526071394,0.0017200862465779974
323_2,0.006493506493506494,0.003257328990228013
323_3,0.011831462030665218,0.005950935146951664
323_4,0.014844016158076605,0.007477506190394469
323_5,0.0048453406421299925,0.002428553906537471
323_6,0.0,0.0
323_7,0.0007869562009689398,0.00039363298644426404
324,0.02544273590153051,0.012885286420471067
324_0,0.014768119278239159,0.0074389895818467245
324_1,0.01789954985290469,0.00903059673467928
324_2,0.022019133130244242,0.011132126452310187
324_3,0.025024507619641742,0.012670794000324892
324_4,0.025161092359619514,0.0127408328154133
324_5,0.021598898311227077,0.010917350527549824
324_6,0.014719310420395194,0.0074142213227853925
324_7,0.005141671410470647,0.0025774619364103317
325,0.000969691236119816,0.0004850808073637633
326,0.005227138528850901,0.0026204179081300892
326_0,0.004032297149282231,0.0020202216416243357
326_1,0.004936264119167223,0.002474238807707982
326_2,0.005438043078590366,0.0027264347741716394
326_3,0.005503843034259009,0.002759515487175515
326_4,0.004605084942533184,0.0023078564086651283
326_5,0.003798044782048425,0.0019026355385138086
326_6,0.0024436600597339125,0.0012233247247519369
326_7,0.0011248048560540682,0.0005627189025040992
327,0.0018246646247800627,0.0009131654227117285
328,0.0020847474061863667,0.0010434613797956757
329,0.0018027252964776161,0.0009021758358393773
33,0.0014403938822543474,0.0007207159985847759
330,0.012346043654192633,0.006211364717070851
330_0,0.009720322458601322,0.004883897759840908
330_1,0.010725903349646865,0.005391868002357101
330_2,0.012584269662921348,0.006331976481230212
330_3,0.012112446895055591,0.006093124772644598
331,0.010852458246223955,0.00545583372697213
332,0.003972709214958113,0.0019903080650744203
333,0.0012566358064267946,0.0006287129348063179
334,0.002762596841030569,0.0013832090449843637
335,0.006455817054874445,0.0032383616626630585
335_0,0.0034104231056165404,0.0017081242660403543
335_1,0.004887155281011428,0.0024495633387091867
335_2,0.005880124270667576,0.002948731589427125
335_3,0.00555007961179771,0.0027827620814452115
335_4,0.004678007290400972,0.0023444874097981305
335_5,0.0012750842466377242,0.0006379488425785285
335_6,0.00030357766275557446,0.00015181187472484097
335_7,0.000272855432096894,0.0001364463311097635
336,0.013543302548734277,0.006817819168226062
336_0,0.0002909556438121008,0.00014549898878202797
336_1,0.0016227650757773334,0.0008120414141121197
336_2,0.006818247479270794,0.003420785621104508
336_3,0.011767752330532857,0.005918701069418115
336_4,0.011280527386293149,0.005672256716764347
336_5,0.005702871699861047,0.0028595897867645993
336_6,0.000955261900971183,0.0004778591908251035
336_7,0.0001734981565820863,8.675660434650588e-05
337,0.01040197244949278,0.005228177906016104
337_0,0.007429822619135483,0.003728763334650336
337_1,0.008949976026849929,0.004495103547921014
337_2,0.0099644128113879,0.005007153075822604
337_3,0.01056,0.005308026379282612
337_4,0.00913006029285099,0.004585965215886475
337_5,0.007341927562922038,0.0036844894086332887
337_6,0.005650966806712366,0.0028334893805745825
337_7,0.003167548587494322,0.0015862866137084676
338,0.0006263193300702869,0.00031325776473181655
339,0.0010874190345610136,0.0005440052981385558
34,0.04736842105263158,0.02425876010781671
340,0.0010404503994173478,0.000520495974831128
341,0.00331271573192485,0.0016591059391351764
342,0.0027755668483030265,0.0013897120434898122
343,0.015204591190280987,0.007660533233195644
344,0.0009651662718259191,0.00048281613483737874
345,0.0013736263736263737,0.0006872852233676976
346,0.0030221728806241713,0.0015133732781518316
347,0.006911092889773925,0.0034675286511901262
348,0.003787652253653091,0.0018974195094671248
349,0.0017197696737044146,0.0008606248751325516
34_0,0.03502430512277203,0.01782429432286711
34_1,0.0394717687428512,0.020133231500339445
34_2,0.042833059296105896,0.021885235441745716
34_3,0.045811081441922565,0.023442503949784362
34_4,0.04828253914800471,0.024738488083683813
34_5,0.04451363177381353,0.022763457980119625
34_6,0.03801416048550236,0.019375349057009064
34_7,0.02891739701088107,0.014670819460852755
35,0.01553744268976057,0.007829546913104864
350,0.0016311735387403716,0.0008162524941048431
351,0.002039094360849388,0.0010205877177547071
352,0.0037537404607185226,0.001880399496194852
353,0.006695375176970269,0.003358932244269839
353_0,0.005202867489468628,0.00260821885327287
353_1,0.005992708379459475,0.003005359310691973
353_2,0.006077861536872852,0.0030481940190290172
353_3,0.005357962198244601,0.0026861773173844647
354,0.00605089873642997,0.0030346304891110316
355,0.0016024571008880282,0.0008018710324089542
356,0.0015853761064604076,0.0007933169060640663
357,0.0010823881628188152,0.0005414871310398858
358,0.000981718225053449,0.0004911001735220613
359,0.00105362748892616,0.0005270914234695524
35_0,0.0005495899213663651,0.00027487049370969447
35_1,0.002161612308474792,0.0010819755600814664
35_2,0.010451708452343172,0.0052533072440341996
35_3,0.014413497816779006,0.007259063153849439
35_4,0.010171237285953393,0.005111614364283403
35_5,0.0028360261258164317,0.001420026679289126
35_6,0.0004295163645734902,0.0002148043132706105
35_7,0.0,0.0
36,0.0025357638390507632,0.0012694914848259838
360,0.002195242148649254,0.0010988271701836611
361,0.0028711648248923314,0.0014376462721497826
362,0.0018511080453346839,0.000926411466526831
363,0.0015041773621307,0.0007526547441791973
